title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Sen,Heidi,,Heitkamp,,,D,ND,Junior Seat,1,F,202-224-2043,202-224-7776,http://www.heitkamp.senate.gov,http://www.heitkamp.senate.gov/public/index.cfm/email-heidi,110 Hart Senate Office Building,H001069,41716,S2ND00099,412554,N00033782,SenatorHeitkamp,,http://youtube.com/senatorheidiheitkamp,501810613175643,,I,1955-10-30,Sen.Heitkamp@opencongress.org
Rep,Cresent,,Hardy,,,R,NV,4,1,M,202-225-9894,202-225-9783,https://hardy.house.gov,,430 Cannon House Office Building,H001070,,H4NV04017,412645,N00035628,RepHardy,,http://youtube.com/RepHardy,320612381469421,,,1957-06-23,Rep.Hardy@opencongress.org
Rep,Jody,,Hice,,,R,GA,10,1,M,202-225-4101,202-226-0776,https://hice.house.gov,,1516 Longworth House Office Building,H001071,,H0GA07125,412623,N00032243,congressmanhice,,,CongressmanJodyHice,,,1960-04-22,Rep.Hice@opencongress.org
Rep,French,,Hill,,,R,AR,2,1,M,202-225-2506,202-225-5903,https://hill.house.gov,,1229 Longworth House Office Building,H001072,,H4AR02141,412609,N00035792,RepFrenchHill,,,RepFrenchHill,,,1956-12-05,Rep.Hill@opencongress.org
Rep,Will,,Hurd,,,R,TX,23,1,M,202-225-4511,,https://hurd.house.gov,,317 Cannon House Office Building,H001073,,H0TX23086,412654,N00031417,hurdonthehill,,,HurdOnTheHill,,,1977-08-19,Rep.Hurd@opencongress.org
Sen,James,M.,Inhofe,,Jim,R,OK,Senior Seat,1,M,202-224-4721,202-228-0380,http://www.inhofe.senate.gov,http://www.inhofe.senate.gov/contact,205 Russell Senate Office Building,I000024,27027,S4OK00083,300055,N00005582,InhofePress,http://www.opencongress.org/wiki/James_Inhofe,http://youtube.com/jiminhofepressoffice,55018309421,,II,1934-11-17,Sen.Inhofe@opencongress.org
Sen,John,H.,Isakson,,Johnny,R,GA,Senior Seat,1,M,202-224-3643,202-228-0724,http://www.isakson.senate.gov,http://www.isakson.senate.gov/public/index.cfm/email-me,131 Russell Senate Office Building,I000055,1721,S6GA00119,400194,N00002593,SenatorIsakson,http://www.opencongress.org/wiki/John_Isakson,http://youtube.com/SenatorIsakson,,,III,1944-12-28,Sen.Isakson@opencongress.org
Rep,Darrell,E.,Issa,,,R,CA,49,1,M,202-225-3906,202-225-3303,http://issa.house.gov,http://issa.house.gov/contact/contact-me,2269 Rayburn House Office Building,I000056,16553,H0CA48024,400196,N00007017,DarrellIssa,http://www.opencongress.org/wiki/Darrell_Issa,http://youtube.com/repdarrellissa,19463427992,,,1953-11-01,Rep.Issa@opencongress.org
Rep,Steve,J.,Israel,,,D,NY,3,1,M,202-225-3335,202-225-4669,http://israel.house.gov,https://israel.house.gov/contact/email-me,2457 Rayburn House Office Building,I000057,55440,H0NY02085,400195,N00013345,RepSteveIsrael,http://www.opencongress.org/wiki/Steve_Israel,http://youtube.com/repsteveisrael,RepSteveIsrael,,,1958-05-30,Rep.Israel@opencongress.org
Rep,Sheila,,Jackson Lee,,,D,TX,18,1,F,202-225-3816,202-225-3317,http://jacksonlee.house.gov,http://jacksonlee.house.gov/contact/,2252 Rayburn House Office Building,J000032,21692,H4TX18054,400199,N00005818,JacksonLeeTX18,http://www.opencongress.org/wiki/Sheila_Jackson_Lee,http://youtube.com/TX18SJL,169479190984,,,1950-01-12,Rep.Jacksonlee@opencongress.org
Rep,Eddie,Bernice,Johnson,,,D,TX,30,1,F,202-225-8885,202-226-1477,http://ebjohnson.house.gov,https://ebjohnson.house.gov/contact/email-me,2468 Rayburn House Office Building,J000126,27098,H2TX00015,400204,N00008122,RepEBJ,http://www.opencongress.org/wiki/Eddie_Bernice_Johnson,http://youtube.com/RepEddieBJohnson,84096022067,,,1935-12-03,Rep.Ebjohnson@opencongress.org
Rep,Sam,Robert,Johnson,,,R,TX,3,1,M,202-225-4201,202-225-1485,http://samjohnson.house.gov,http://samjohnson.house.gov/contact/,2304 Rayburn House Office Building,J000174,27079,H2TX03118,400206,N00008028,SamsPressShop,http://www.opencongress.org/wiki/Samuel_Johnson,http://youtube.com/RepSamJohnson,52454091867,,,1930-10-11,Rep.Samjohnson@opencongress.org
Rep,Walter,B.,Jones,Jr.,,R,NC,3,1,M,202-225-3415,202-225-3286,http://jones.house.gov,https://jones.house.gov/contact-me/email-me,2333 Rayburn House Office Building,J000255,21785,H2NC01081,400209,N00002299,RepWalterJones,http://www.opencongress.org/wiki/Walter_Beaman_Jones,http://youtube.com/RepWalterJones,15083070102,,,1943-02-10,Rep.Jones@opencongress.org
Rep,Henry,C.,Johnson,Jr.,Hank,D,GA,4,1,M,202-225-1605,202-226-0691,http://hankjohnson.house.gov,https://hankjohnson.house.gov/contact-me/email-me,2240 Rayburn House Office Building,J000288,68070,H6GA04129,412199,N00027848,RepHankJohnson,http://www.opencongress.org/wiki/Henry_Johnson,http://youtube.com/RepHankJohnson,115356957005,,,1954-10-02,Rep.Hankjohnson@opencongress.org
Rep,Jim,,Jordan,,,R,OH,4,1,M,202-225-2676,202-226-0577,http://jordan.house.gov,http://jordan.house.gov/contact/,1524 Longworth House Office Building,J000289,8158,H6OH04082,412226,N00027894,Jim_Jordan,http://www.opencongress.org/wiki/James_Jordan,http://youtube.com/RepJimJordan,35499336459,,,1964-02-17,Rep.Jordan@opencongress.org
Rep,Lynn,,Jenkins,,,R,KS,2,1,F,202-225-6601,202-225-7986,http://lynnjenkins.house.gov,https://lynnjenkins.house.gov/contact-me,1526 Longworth House Office Building,J000290,18594,H8KS02090,412284,N00029077,RepLynnJenkins,http://www.opencongress.org/wiki/Lynn_Jenkins,http://youtube.com/RepLynnJenkins,6974973662,,,1963-06-10,Rep.Lynnjenkins@opencongress.org
Rep,Bill,,Johnson,,,R,OH,6,1,M,202-225-5705,202-225-5907,http://billjohnson.house.gov,http://billjohnson.house.gov/contact/default.aspx,1710 Longworth House Office Building,J000292,120649,H0OH06189,412460,N00032088,RepBillJohnson,http://www.opencongress.org/wiki/Bill_Johnson,http://youtube.com/RepBillJohnson,170477096312258,,,1954-11-10,Rep.Billjohnson@opencongress.org
Sen,Ron,,Johnson,,,R,WI,Senior Seat,1,M,202-224-5323,920-230-7262,http://www.ronjohnson.senate.gov,http://www.ronjohnson.senate.gov/public/index.cfm/contact,328 Hart Senate Office Building,J000293,126217,S0WI00197,412496,N00032546,SenRonJohnson,http://www.opencongress.org/wiki/Ron_Johnson,http://youtube.com/SenatorRonJohnson,186181661410703,,III,1955-04-08,Sen.Ronjohnson@opencongress.org
Rep,Hakeem,S.,Jeffries,,,D,NY,8,1,M,202-225-5936,,http://jeffries.house.gov,https://jeffriesforms.house.gov/contact/,1607 Longworth House Office Building,J000294,55285,H2NY10092,412561,N00033640,RepJeffries,,,118349138343701,,,1970-08-04,Rep.Jeffries@opencongress.org
Rep,David,P.,Joyce,,,R,OH,14,1,M,202-225-5731,202-225-3307,http://joyce.house.gov,https://joyce.house.gov/email-me,1124 Longworth House Office Building,J000295,143052,H2OH14064,412566,N00035007,RepDaveJoyce,,http://youtube.com/repdavejoyce,404318572981934,,,1957-03-17,Rep.Joyce@opencongress.org
Rep,David,W.,Jolly,,,R,FL,13,1,M,202-225-5961,202-225-9764,http://jolly.house.gov,https://jolly.house.gov/contact/email-me,1728 Longworth House Office Building,J000296,146146,H4FL13101,412603,N00035717,USRepDavidJolly,,,712496765463007,,,1972-10-31,Rep.Jolly@opencongress.org
Rep,Evan,,Jenkins,,,R,WV,3,1,M,202-225-3452,202-225-9061,https://evanjenkins.house.gov,,502 Cannon House Office Building,J000297,,H4WV03070,412663,N00035531,RepEvanJenkins,,,RepEvanJenkins,,,1960-09-12,Rep.Evanjenkins@opencongress.org
Rep,Marcy,,Kaptur,,,D,OH,9,1,F,202-225-4146,202-225-7711,http://kaptur.house.gov,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,2186 Rayburn House Office Building,K000009,27016,H2OH09031,400211,N00003522,RepMarcyKaptur,http://www.opencongress.org/wiki/Marcy_Kaptur,http://youtube.com/USRepMarcyKaptur,173753129419169,,,1946-06-17,Rep.Kaptur@opencongress.org
Rep,Ron,James,Kind,,,D,WI,3,1,M,202-225-5506,202-225-5739,http://kind.house.gov,https://kindforms.house.gov/email-ron,1502 Longworth House Office Building,K000188,630,H6WI03099,400218,N00004403,RepRonKind,http://www.opencongress.org/wiki/Ronald_James_Kind,http://youtube.com/RepRonKind,89152017954,,,1963-03-16,Rep.Kind@opencongress.org
Rep,Peter,T.,King,,Pete,R,NY,2,1,M,202-225-7896,202-226-2279,http://peteking.house.gov,https://peteking.house.gov/contact/email-me,339 Cannon House Office Building,K000210,26968,H2NY03089,400219,N00001193,RepPeteKing,http://www.opencongress.org/wiki/Peter_King,http://youtube.com/RepPeterKing,,,,1944-04-05,Rep.Peteking@opencongress.org
Sen,Mark,Steven,Kirk,,,R,IL,Junior Seat,1,M,202-224-2854,202-228-4611,http://www.kirk.senate.gov,http://www.kirk.senate.gov/?p=comment_on_legislation,524 Hart Senate Office Building,K000360,33502,H0IL10120,400222,N00012539,SenatorKirk,http://www.opencongress.org/wiki/Mark_Kirk,http://youtube.com/SenatorKirk,116381528428230,,III,1959-09-15,Sen.Kirk@opencongress.org
Rep,Steve,A.,King,,,R,IA,4,1,M,202-225-4426,202-225-3193,https://steveking.house.gov,https://forms.house.gov/king/webforms/issue_subscribe.html,2210 Rayburn House Office Building,K000362,10853,H2IA05072,400220,N00025237,SteveKingIA,http://www.opencongress.org/wiki/Steve_King,http://youtube.com/stevekingia,134325379926458,,,1949-05-28,Rep.Steveking@opencongress.org
Rep,John,Paul,Kline,,,R,MN,2,1,M,202-225-2271,202-225-2595,http://kline.house.gov,http://kline.house.gov/contact/,2439 Rayburn House Office Building,K000363,20311,H8MN06047,400224,N00004436,RepJohnKline,http://www.opencongress.org/wiki/John_Kline,http://youtube.com/repjohnkline,770135879667732,,,1947-09-06,Rep.Kline@opencongress.org
Sen,Amy,Jean,Klobuchar,,,D,MN,Senior Seat,1,F,202-224-3244,202-228-2186,http://www.klobuchar.senate.gov,http://www.klobuchar.senate.gov/public/email-amy,302 Hart Senate Office Building,K000367,65092,S6MN00267,412242,N00027500,,http://www.opencongress.org/wiki/Amy_Klobuchar,http://youtube.com/senatorklobuchar,,,I,1960-05-25,Sen.Klobuchar@opencongress.org
Rep,Ann,,Kirkpatrick,,,D,AZ,1,1,F,202-225-3361,202-225-3462,http://kirkpatrick.house.gov,https://kirkpatrick.house.gov/contact/email-me,201 Cannon House Office Building,K000368,28425,H8AZ01104,412286,N00029260,RepKirkpatrick,http://www.opencongress.org/wiki/Ann_Kirkpatrick,http://youtube.com/repannkirkpatrick,152493768236405,,,1950-03-24,Rep.Kirkpatrick@opencongress.org
Rep,William,R.,Keating,,,D,MA,9,1,M,202-225-3111,202- 225-5658,http://keating.house.gov,https://forms.house.gov/keating/webforms/contact.shtml,315 Cannon House Office Building,K000375,4743,H0MA10082,412435,N00031933,USRepKeating,http://www.opencongress.org/wiki/Bill_Keating,http://youtube.com/RepBillKeating,183092598372008,,,1952-09-06,Rep.Keating@opencongress.org
Rep,Mike,,Kelly,,,R,PA,3,1,M,202-225-5406,202-225-3103,http://kelly.house.gov,https://kelly.house.gov/contact-me/email-me,1519 Longworth House Office Building,K000376,119463,H0PA03271,412465,N00031647,MikeKellyPA,http://www.opencongress.org/wiki/Mike_Kelly,http://youtube.com/repmikekelly,191056827594903,,,1948-05-10,Rep.Kelly@opencongress.org
Rep,Adam,,Kinzinger,,,R,IL,16,1,M,202-225-3635,202- 225-3521,http://kinzinger.house.gov,https://kinzinger.house.gov/email-adam,1221 Longworth House Office Building,K000378,116559,H0IL11052,412421,N00030667,RepKinzinger,http://www.opencongress.org/wiki/Adam_Kinzinger,http://youtube.com/RepAdamKinzinger,187811174579106,,,1978-02-27,Rep.Kinzinger@opencongress.org
Rep,Joseph,P.,Kennedy,III,,D,MA,4,1,M,202-225-5931,202-225-0182,http://kennedy.house.gov,https://kennedy.house.gov/contact/email-me,306 Cannon House Office Building,K000379,141275,H2MA04073,412543,N00034044,RepJoeKennedy,,,301936109927957,,,1980-10-04,Rep.Kennedy@opencongress.org
Rep,Daniel,T.,Kildee,,,D,MI,5,1,M,202-225-3611,202-225-6393,http://dankildee.house.gov,https://dankildee.house.gov/contact/email-me,227 Cannon House Office Building,K000380,136102,H2MI05119,412546,N00033395,RepDanKildee,,http://youtube.com/RepDanKildee,484166588292670,,,1958-08-11,Rep.Dankildee@opencongress.org
Rep,Derek,,Kilmer,,,D,WA,6,1,M,202-225-5916,,http://kilmer.house.gov,https://kilmer.house.gov/contact/email-me,1520 Longworth House Office Building,K000381,51516,H2WA06129,412583,N00034453,RepDerekKilmer,,,450819048314124,,,1974-01-01,Rep.Kilmer@opencongress.org
Rep,Ann,M.,Kuster,,,D,NH,2,1,F,202-225-5206,202-225-2946,http://kuster.house.gov,https://kuster.house.gov/contact/email-me,137 Cannon House Office Building,K000382,122256,H0NH02181,412557,N00030875,RepAnnieKuster,,http://youtube.com/RepKuster,115543081952049,,,1956-09-05,Rep.Kuster@opencongress.org
Sen,Angus,,King,,,I,ME,Junior Seat,1,M,202-224-5344,202-224-1946,http://www.king.senate.gov,http://www.king.senate.gov/contact,133 Hart Senate Office Building,K000383,22381,S2ME00109,412545,N00034580,SenAngusKing,,http://youtube.com/SenatorAngusKing,142803045874943,,I,1944-03-31,Sen.King@opencongress.org
Sen,Timothy,,Kaine,,,D,VA,Junior Seat,1,M,202-224-4024,202-228-6363,http://www.kaine.senate.gov,http://www.kaine.senate.gov/contact,231 Russell Senate Office Building,K000384,50772,S2VA00142,412582,N00033177,SenKaineOffice,,http://youtube.com/SenatorTimKaine,482778861771212,,I,1958-02-26,Sen.Kaine@opencongress.org
Rep,Robin,,Kelly,,,D,IL,2,1,F,202-225-0773,202-225-4583,http://robinkelly.house.gov,https://robinkelly.house.gov/contact/email-me,1239 Longworth House Office Building,K000385,33384,H2IL02172,412595,N00035215,RepRobinKelly,,,150380975141321,,,1956-04-30,Rep.Robinkelly@opencongress.org
Rep,John,,Katko,,,R,NY,24,1,M,202-225-3701,202-225-4042,https://katko.house.gov,,1123 Longworth House Office Building,K000386,,H4NY24073,412649,N00035934,RepJohnKatko,,,RepJohnKatko,,,1962-11-09,Rep.Katko@opencongress.org
Rep,Steve,,Knight,,,R,CA,25,1,M,202-225-1956,202-226-0683,https://knight.house.gov,,1023 Longworth House Office Building,K000387,,H4CA25123,412614,N00035820,SteveKnight25,,,RepresentativeSteveKnight,,,1966-12-17,Rep.Knight@opencongress.org
Rep,Trent,,Kelly,,,R,MS,1,1,M,202-225-4306,,https://trentkelly.house.gov,https://trentkelly.house.gov/contact,1427 Longworth House Office Building,K000388,156389,H6MS01131,412673,N00037003,reptrentkelly,,,reptrentkelly,,,1966-03-01,Rep.Trentkelly@opencongress.org
Sen,Patrick,J.,Leahy,,,D,VT,Senior Seat,1,M,202-224-4242,202-224-3479,http://www.leahy.senate.gov,https://www.leahy.senate.gov/contact/,437 Russell Senate Office Building,L000174,53353,S4VT00017,300065,N00009918,SenatorLeahy,http://www.opencongress.org/wiki/Patrick_Leahy,http://youtube.com/SenatorPatrickLeahy,178569152181267,,III,1940-03-31,Sen.Leahy@opencongress.org
Rep,Sander,M.,Levin,,,D,MI,9,1,M,202-225-4961,202-226-1033,http://levin.house.gov,https://levin.house.gov/contact-me/email-me,1236 Longworth House Office Building,L000263,26918,H2MI17023,400238,N00003950,RepSandyLevin,http://www.opencongress.org/wiki/Sander_Levin,http://youtube.com/mi12yes,223726364320243,,,1931-09-06,Rep.Levin@opencongress.org
Rep,John,R.,Lewis,,,D,GA,5,1,M,202-225-3801,202-225-0351,http://johnlewis.house.gov,https://johnlewis.house.gov/contact-me/email-me-zip,343 Cannon House Office Building,L000287,26820,H6GA05217,400240,N00002577,RepJohnLewis,http://www.opencongress.org/wiki/John_Lewis,http://youtube.com/repjohnlewis,82737208404,,,1940-02-21,Rep.Johnlewis@opencongress.org
Rep,Zoe,,Lofgren,,,D,CA,19,1,F,202-225-3072,202-225-3336,https://lofgren.house.gov,http://lofgren.house.gov/contact/,1401 Longworth House Office Building,L000397,21899,H4CA16049,400245,N00007479,RepZoeLofgren,http://www.opencongress.org/wiki/Zoe_Lofgren,http://youtube.com/RepZoeLofgren,221191600719,,,1947-12-21,Rep.Lofgren@opencongress.org
Rep,Nita,M.,Lowey,,,D,NY,17,1,F,202-225-6506,202-225-0546,http://lowey.house.gov,https://lowey.house.gov/contact-form/,2365 Rayburn House Office Building,L000480,26982,H8NY20056,400246,N00001024,NitaLowey,http://www.opencongress.org/wiki/Nita_Lowey,http://youtube.com/nitalowey,158290607551599,,,1937-07-05,Rep.Lowey@opencongress.org
Rep,Frank,D.,Lucas,,,R,OK,3,1,M,202-225-5565,202-225-8698,http://lucas.house.gov,https://lucas.house.gov/contact-me/email-me,2405 Rayburn House Office Building,L000491,27032,H4OK06056,400247,N00005559,RepFrankLucas,http://www.opencongress.org/wiki/Frank_Lucas,http://youtube.com/RepFrankLucas,7872057395,,,1960-01-06,Rep.Lucas@opencongress.org
Rep,Barbara,,Lee,,,D,CA,13,1,F,202-225-2661,202-225-9817,http://lee.house.gov,http://lee.house.gov/contact-the-office/email-me,2267 Rayburn House Office Building,L000551,8315,H8CA09060,400237,N00008046,RepBarbaraLee,http://www.opencongress.org/wiki/Barbara_Lee,http://youtube.com/RepLee,92190287786,,,1946-07-16,Rep.Lee@opencongress.org
Rep,Frank,A.,LoBiondo,,,R,NJ,2,1,M,202-225-6572,202-225-3318,http://lobiondo.house.gov,https://lobiondo.house.gov/contact-me/email-me,2427 Rayburn House Office Building,L000554,21890,H2NJ02037,400244,N00000851,RepLoBiondo,http://www.opencongress.org/wiki/Frank_LoBiondo,http://youtube.com/USRepFrankLoBiondo,FrankLoBiondo,,,1946-05-12,Rep.Lobiondo@opencongress.org
Rep,John,B.,Larson,,,D,CT,1,1,M,202-225-2265,202-225-1031,http://larson.house.gov,https://forms.house.gov/larson/contact_new.html,1501 Longworth House Office Building,L000557,17188,H8CT01046,400233,N00000575,RepJohnLarson,http://www.opencongress.org/wiki/John_Larson,http://youtube.com/RepJohnLarson,6352928631,,,1948-07-22,Rep.Larson@opencongress.org
Rep,James,R.,Langevin,,Jim,D,RI,2,1,M,202-225-2735,202-225-5976,http://langevin.house.gov,https://langevin.house.gov/contact-me/email-me,109 Cannon House Office Building,L000559,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,http://youtube.com/jimlangevin,6578978441,,,1964-04-22,Rep.Langevin@opencongress.org
Rep,Rick,,Larsen,,,D,WA,2,1,M,202-225-2605,202-225-4420,http://larsen.house.gov,http://larsen.house.gov/contact-rick/email-rick,2113 Rayburn House Office Building,L000560,56231,H0WA02080,400232,N00009759,RepRickLarsen,http://www.opencongress.org/wiki/Rick_Larsen,http://youtube.com/congressmanlarsen,135654683137079,,,1965-06-15,Rep.Larsen@opencongress.org
Rep,Stephen,F.,Lynch,,,D,MA,8,1,M,202-225-8273,202-225-3984,http://lynch.house.gov,https://lynch.house.gov/contact-me/email-me,2369 Rayburn House Office Building,L000562,4844,H2MA09072,400249,N00013855,RepStephenLynch,http://www.opencongress.org/wiki/Stephen_Lynch,http://youtube.com/RepLynch,133720816696865,,,1955-03-31,Rep.Lynch@opencongress.org
Rep,Daniel,William,Lipinski,,,D,IL,3,1,M,202-225-5701,202-225-1012,http://lipinski.house.gov,https://lipinskiforms.house.gov/contact-form,2346 Rayburn House Office Building,L000563,33692,H4IL03077,400630,N00027239,RepLipinski,http://www.opencongress.org/wiki/Daniel_Lipinski,http://youtube.com/lipinski03,103286879730089,,,1966-07-15,Rep.Lipinski@opencongress.org
Rep,Doug,,Lamborn,,,R,CO,5,1,M,202-225-4422,202-226-2638,http://lamborn.house.gov,https://lambornforms.house.gov/contact-form,2402 Rayburn House Office Building,L000564,2698,H6CO05159,412191,N00028133,RepDLamborn,http://www.opencongress.org/wiki/Douglas_Lamborn,http://youtube.com/CongressmanLamborn,45059452286,,,1954-05-24,Rep.Lamborn@opencongress.org
Rep,David,,Loebsack,,,D,IA,2,1,M,202-225-6576,202-226-0757,http://loebsack.house.gov,https://loebsack.house.gov/forms/writeyourrep/,1527 Longworth House Office Building,L000565,68964,H6IA02146,412209,N00027741,DaveLoebsack,http://www.opencongress.org/wiki/Dave_Loebsack,http://youtube.com/congressmanloebsack,291731316748,,,1952-12-23,Rep.Loebsack@opencongress.org
Rep,Robert,E.,Latta,,,R,OH,5,1,M,202-225-6405,202-225-1985,http://latta.house.gov,https://latta.house.gov/contact/contactform.htm,2448 Rayburn House Office Building,L000566,9926,H8OH05036,412256,N00012233,BobLatta,http://www.opencongress.org/wiki/Robert_Latta,http://youtube.com/CongressmanBobLatta,100000004848334,,,1956-04-18,Rep.Latta@opencongress.org
Rep,Leonard,,Lance,,,R,NJ,7,1,M,202-225-5361,202-225-9460,http://lance.house.gov,https://lance.house.gov/contact-me1,2352 Rayburn House Office Building,L000567,4443,H6NJ12136,412290,N00000898,RepLanceNJ7,http://www.opencongress.org/wiki/Leonard_Lance,http://youtube.com/CongressmanLance,100830109970339,,,1952-06-25,Rep.Lance@opencongress.org
Rep,Blaine,,Luetkemeyer,,,R,MO,3,1,M,202-225-2956,202-225-5712,http://luetkemeyer.house.gov,https://luetkemeyer.house.gov/forms/writeyourrep/,2440 Rayburn House Office Building,L000569,20400,H8MO09153,412292,N00030026,RepBlainePress,http://www.opencongress.org/wiki/Blaine_Luetkemeyer,http://youtube.com/BLuetkemeyer,1358702716,,,1952-05-07,Rep.Luetkemeyer@opencongress.org
Rep,Ben,Ray,Luján,,,D,NM,3,1,M,202-225-6190,202-226-1528,http://lujan.house.gov,https://forms.house.gov/lujan/contact-form.shtml,2446 Rayburn House Office Building,L000570,102842,H8NM03196,412293,N00029562,RepBenRayLujan,http://www.opencongress.org/wiki/Ben_Lujan,http://youtube.com/Repbenraylujan,112962521120,,,1972-06-07,Rep.Lujan@opencongress.org
Rep,Cynthia,M.,Lummis,,,R,WY,0,1,F,202-225-2311,202-225-3057,http://lummis.house.gov,http://lummis.house.gov/contact/,2433 Rayburn House Office Building,L000571,15546,H8WY00148,412294,N00029788,CynthiaLummis,http://www.opencongress.org/wiki/Cynthia_Lummis,http://youtube.com/CynthiaLummis,152754318103332,,,1954-09-10,Rep.Lummis@opencongress.org
Rep,Raúl,R.,Labrador,,,R,ID,1,1,M,202-225-6611,202-225-3029,http://labrador.house.gov,https://labradorforms.house.gov/email-me,1523 Longworth House Office Building,L000573,57391,H0ID01253,412419,N00031377,Raul_Labrador,http://www.opencongress.org/wiki/Raul_Labrador,http://youtube.com/RepLabrador,180970951936493,,,1967-12-08,Rep.Labrador@opencongress.org
Sen,James,,Lankford,,,R,OK,Junior Seat,1,M,202-224-5754,,http://www.lankford.senate.gov,,316 Hart Senate Office Building,L000575,124938,H0OK05114,412464,N00031129,SenatorLankford,http://www.opencongress.org/wiki/James_Lankford,http://youtube.com/SenatorLankford,130873066975024,,III,1968-03-04,Sen.Lankford@opencongress.org
Rep,Billy,,Long,,,R,MO,7,1,M,202-225-6536,202-225-5604,http://long.house.gov,https://longforms.house.gov/email-billy,1541 Longworth House Office Building,L000576,123401,H0MO07113,412445,N00030676,USRepLong,http://www.opencongress.org/wiki/Billy_Long,http://youtube.com/MOdistrict7,139631049438354,,,1955-08-11,Rep.Long@opencongress.org
Sen,Mike,,Lee,,,R,UT,Junior Seat,1,M,202-224-5444,,http://www.lee.senate.gov,http://www.lee.senate.gov/public/index.cfm/contact,361a Russell Senate Office Building,L000577,66395,S0UT00165,412495,N00031696,SenMikeLee,http://www.opencongress.org/wiki/Mike_Lee,http://youtube.com/senatormikelee,178081365556898,,III,1971-06-04,Sen.Lee@opencongress.org
Rep,Doug,,LaMalfa,,,R,CA,1,1,M,202-225-3076,530-534-7800,http://lamalfa.house.gov,https://lamalfa.house.gov/contact/email-me,322 Cannon House Office Building,L000578,29713,H2CA02142,412510,N00033987,RepLaMalfa,,http://youtube.com/RepLaMalfa,RepLaMalfa,,,1960-07-02,Rep.Lamalfa@opencongress.org
Rep,Alan,S.,Lowenthal,,,D,CA,47,1,M,202-225-7924,202-225-7926,http://lowenthal.house.gov,http://lowenthal.house.gov/contact/howtocontactme.htm,108 Cannon House Office Building,L000579,16469,H2CA00104,412521,N00033274,RepLowenthal,,http://youtube.com/RepLowenthal,392631677490897,,,1941-03-08,Rep.Lowenthal@opencongress.org
Rep,Michelle,,Lujan Grisham,,,D,NM,1,1,F,202-225-6316,202-225-4975,https://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me/,214 Cannon House Office Building,L000580,102404,H8NM01257,412558,N00029400,RepLujanGrisham,,http://youtube.com/RepLujanGrisham,191640657646128,,,1959-10-24,Rep.Lujangrisham@opencongress.org
Rep,Brenda,,Lawrence,,,D,MI,14,1,F,202-225-5802,202-226-2356,https://lawrence.house.gov,,1237 Longworth House Office Building,L000581,,H2MI14111,412638,N00034068,RepLawrence,,,395759603917487,,,1954-10-18,Rep.Lawrence@opencongress.org
Rep,Ted,,Lieu,,,D,CA,33,1,M,202-225-3976,202-225-4099,https://lieu.house.gov,,415 Cannon House Office Building,L000582,,H4CA33119,412616,N00035825,RepTedLieu,,,RepTedLieu,,,1969-03-29,Rep.Lieu@opencongress.org
Rep,Barry,,Loudermilk,,,R,GA,11,1,M,202-225-2931,202-225-2944,http://loudermilk.house.gov,,238 Cannon House Office Building,L000583,,H4GA11061,412624,N00035347,RepLoudermilk,,,reploudermilk,,,1963-12-22,Rep.Loudermilk@opencongress.org
Rep,Mia,,Love,,,R,UT,4,1,F,202-225-3011,202-225-5638,https://love.house.gov,,217 Cannon House Office Building,L000584,,H2UT04023,412656,N00033842,repmialove,,,repmialove,,,1975-12-06,Rep.Love@opencongress.org
Rep,Darin,,LaHood,,,R,IL,18,1,M,202-225-6201,,https://lahood.house.gov/,https://lahood.house.gov/contact/email,2464 Rayburn House Office Building,L000585,128760,H6IL18088,412674,N00037031,,,,,,,1968-07-05,Rep.Lahood@opencongress.org
Rep,Carolyn,B.,Maloney,,,D,NY,12,1,F,202-225-7944,202-225-4709,http://maloney.house.gov,https://maloney.house.gov/contact-me/email-me,2308 Rayburn House Office Building,M000087,26978,H2NY14037,400251,N00000078,RepMaloney,http://www.opencongress.org/wiki/Carolyn_Maloney,,397176447066236,,,1946-02-19,Rep.Maloney@opencongress.org
Sen,Edward,J.,Markey,,Ed,D,MA,Junior Seat,1,M,202-224-2742,,http://www.markey.senate.gov,http://www.markey.senate.gov/contact,255 Dirksen Senate Office Building,M000133,26900,H6MA07101,400253,N00000270,SenMarkey,http://www.opencongress.org/wiki/Edward_Markey,http://youtube.com/RepMarkey,6846731378,,II,1946-07-11,Sen.Markey@opencongress.org
Sen,John,S.,McCain,,,R,AZ,Senior Seat,1,M,202-224-2235,202-228-2862,http://www.mccain.senate.gov,http://www.mccain.senate.gov/public/index.cfm/contact-form,218 Russell Senate Office Building,M000303,53270,S6AZ00019,300071,N00006424,SenJohnMcCain,http://www.opencongress.org/wiki/John_McCain,http://youtube.com/SenatorJohnMcCain,6425923706,,III,1936-08-29,Sen.Mccain@opencongress.org
