id,screen_name,name,created_at,description,location,url,profile_image_url,statuses_count,friends_count,followers_count,verified
3145255727,tiberipress,tiberipress,Tue Apr 07 19:36:11 +0000 2015,for Congressman Pat Tiberi follow @pattiberi,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,0,25,10,False
31611298,jahimes,Jim Himes,Thu Apr 16 02:38:33 +0000 2009,Congressman proudly representing Connecticut's 4th,CT and DC,https://t.co/kzxyzeN4h3,http://pbs.twimg.com/profile_images/693090066969796609/SPo6JuY6_normal.jpg,6523,513,20888,True
31801993,FrankPallone,Rep. Frank Pallone,Thu Apr 16 13:51:56 +0000 2009,"The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.",#NJ,http://t.co/YkjqVYrbQ7,http://pbs.twimg.com/profile_images/1274536430/USE_webversion_normal.jpg,6939,1030,15811,True
32010840,repgregwalden,Rep. Greg Walden,Thu Apr 16 17:31:34 +0000 2009,Proudly serving the people of Oregon's Second Congressional District.,Oregon,http://t.co/OaQpygP0kf,http://pbs.twimg.com/profile_images/705033575066943488/W58QO-EK_normal.jpg,1741,164,13598,True
322013313,LuisGutierrez,Luis V. Gutierrez,Wed Jun 22 14:11:23 +0000 2011,"Political account of Luis V. Gutierrez, Member of Congress from Illinois, immigration reform leader in the House, and author of Still Dreaming.",,http://t.co/n6DPK5Wcqk,http://pbs.twimg.com/profile_images/378800000826815220/ad493a8f9f461fd69927ecde3e6954a0_normal.jpeg,30,68,662,False
3317799825,RepTrentKelly,Trent Kelly,Wed Jun 10 19:56:03 +0000 2015,Proudly serving Mississippi's First Congressional District in the U.S. House of Representatives,,http://t.co/qE8a4JH0Dl,http://pbs.twimg.com/profile_images/611222491780923392/cyIB_DYw_normal.jpg,145,227,742,False
3353670647,RepDanDonovan,Dan Donovan,Wed Jul 01 19:06:08 +0000 2015,Representing Staten Island and Brooklyn in NY's 11th Congressional District,"Staten Island, NY",http://t.co/Nelfk7SIj0,http://pbs.twimg.com/profile_images/626050617266409472/ZJd5ZuTP_normal.jpg,570,221,494,False
33563161,RepJoseSerrano,Jose E. Serrano,Mon Apr 20 16:06:56 +0000 2009,"Congressman representing the South Bronx, New York.",Bronx NY-Wash.DC,http://t.co/jXKviVB0sc,http://pbs.twimg.com/profile_images/3660133461/11799f104946003777b619effc437548_normal.jpeg,3329,866,13661,True
33576489,RepBrianHiggins,Brian Higgins,Mon Apr 20 16:47:06 +0000 2009,Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW,"WNY and Washington, DC",http://t.co/O0L2n6ZElF,http://pbs.twimg.com/profile_images/655008552243761152/vHUDf1-r_normal.jpg,9704,2802,14927,True
33655490,RepDennisRoss,Dennis Ross,Mon Apr 20 20:43:13 +0000 2009,"Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5",Central Florida and Tampa Bay,https://t.co/1myTWbCAnr,http://pbs.twimg.com/profile_images/565293274286391296/nj0JwWgR_normal.jpeg,12161,1425,9728,True
33977070,RepMikeRogersAL,Mike Rogers,Tue Apr 21 17:43:28 +0000 2009,I am proud to represent Alabama's Third Congressional District.,"Washington, D.C./Anniston, AL",http://t.co/xtRIwQK2MV,http://pbs.twimg.com/profile_images/653926259739590657/zabraN0U_normal.jpg,2732,2871,12863,True
339822881,McConnellPress,Sen. McConnell Press,Thu Jul 21 18:25:30 +0000 2011,The Kentucky press office for Senator Mitch McConnell. For more information please visit his website:,,http://t.co/GZL4NPuP1q,http://pbs.twimg.com/profile_images/3669175024/adf5306d54877f14161a1c030b5ae779_normal.jpeg,8055,285,63466,True
339852137,Rep_JaniceHahn,Janice Hahn,Thu Jul 21 19:22:22 +0000 2011,Proudly representing California's 44th District in Congress,"San Pedro, CA",http://t.co/tYJhVgj0nj,http://pbs.twimg.com/profile_images/722071022153773058/wrtR16DH_normal.jpg,3506,1691,8427,True
34340464,RandyNeugebauer,Randy Neugebauer,Wed Apr 22 17:46:22 +0000 2009,"Proudly representing the 19th District of Texas, which stretches across 29 counties in West Texas and the Big Country.","Lubbock, TX",http://t.co/itHIdG69sg,http://pbs.twimg.com/profile_images/3565341037/ba163c8a6a5ce810fb0d26c0f92af220_normal.jpeg,3772,3188,11668,True
344972339,Rep_DevinNunes,Rep. Devin Nunes,Fri Jul 29 21:40:22 +0000 2011,,"Washington, DC",http://t.co/qslO3rsq,http://pbs.twimg.com/profile_images/2870867832/a4da73613b727575cb724e57500bee06_normal.jpeg,80,15,1193,False
34972633,pedropierluisi,Pedro Pierluisi,Fri Apr 24 16:43:30 +0000 2009,I take my responsibility of serving the 3.6 million U.S. citizens of Puerto Rico very seriously and I represent them in Congress with pride.,Washington D.C. / San Juan,http://t.co/X9bMXG8KvG,http://pbs.twimg.com/profile_images/428581306885087232/VjUt5sG7_normal.jpeg,7508,10423,46212,True
364415553,RepSarbanes,Rep. John Sarbanes,Mon Aug 29 18:44:47 +0000 2011,"Representing Maryland’s 3rd District. Fighting big money in politics so that we can return to a government of, by and for the people.",Maryland,https://t.co/oU9Q4Suv3u,http://pbs.twimg.com/profile_images/512000635386855425/iDW41TJ9_normal.jpeg,720,582,6425,True
36686040,MaxineWaters,Maxine Waters,Thu Apr 30 15:17:45 +0000 2009,Proudly serving the people of California's 43rd District in Congress. Ranking Member of the House Financial Services Committee (@FSCDems).,"Los Angeles/Washington, D.C.",http://t.co/ODIbQQR7g9,http://pbs.twimg.com/profile_images/378800000824906688/2254719201496ac256c01b484a32d48c_normal.jpeg,1650,583,31049,True
37007274,repdonyoung,Rep. Don Young,Fri May 01 18:31:38 +0000 2009,"Merchant Marine, Teacher, State Rep, State Senator and finally Congressman for all Alaska for the last 42 years.","Ft. Yukon, AK",http://t.co/6pJmtT9wTN,http://pbs.twimg.com/profile_images/428103800/DY_Official_photo3_normal.JPG,1237,631,9793,True
37094727,MarioDB,Mario Diaz-Balart,Sat May 02 00:52:48 +0000 2009,"I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair","Florida & Washington, DC",http://t.co/0otyBlVugZ,http://pbs.twimg.com/profile_images/1227496021/MDB_official_photo_normal.JPG,3411,154,21263,True
377534571,MacTXPress,Mac Thornberry Press,Wed Sep 21 18:42:06 +0000 2011,"Tweets from the press shop of US Rep. Mac Thornberry. Mac serves the 13th District of TX, which spans from Amarillo to Wichita Falls & is larger than 13 states.",United States Capitol,http://t.co/KnSJ3TPDYS,http://pbs.twimg.com/profile_images/1553468483/Copy_of_2007.12.04_001_SLR_normal.jpg,778,934,5089,True
37920978,RepGoodlatte,Bob Goodlatte,Tue May 05 13:18:55 +0000 2009,Proudly representing the Sixth Congressional District of Virginia in the U.S. House of Representatives. Chair of @HouseJudiciary. #VA06,"Roanoke, VA",https://t.co/tkJraCTQUg,http://pbs.twimg.com/profile_images/425647736445079552/aBbh7qXA_normal.jpeg,4388,443,17616,True
381152398,RepTerriSewell,Rep. Terri A. Sewell,Tue Sep 27 20:47:50 +0000 2011,"Proud to represent the 7th Congressional District of Alabama
https://t.co/xfWvIZSjrk","Washington, DC",http://t.co/yrYBXVxk6W,http://pbs.twimg.com/profile_images/553594393551060992/U4tjxIsq_normal.jpeg,2524,1798,11827,True
38254095,DorisMatsui,Rep. Doris Matsui,Wed May 06 19:20:50 +0000 2009,Representing California's 6th Congressional District - including the capital city of Sacramento. Member of the Energy and Commerce Committee.,"Sacramento, CA",http://t.co/dt820eUUHc,http://pbs.twimg.com/profile_images/644563582294757376/UJMwQIXY_normal.jpg,1717,8359,13014,True
382791093,SenJohnHoeven,Senator John Hoeven,Fri Sep 30 17:55:30 +0000 2011,U.S. Senator from North Dakota,North Dakota,http://t.co/HwbUPceE1d,http://pbs.twimg.com/profile_images/1575531411/Hoeven_Hearing_normal.jpg,1502,509,17041,True
384913290,RepJohnYarmuth,Rep. John Yarmuth,Tue Oct 04 15:07:38 +0000 2011,"Official Twitter Account for Congressman John Yarmuth, representing the 3rd Congressional District of Kentucky.","Louisville, KY",http://t.co/C5AFreYQvO,http://pbs.twimg.com/profile_images/1572572408/John_Yarmuth_-_twitter_portrait_normal.jpg,2095,305,10316,True
385429543,RepMcNerney,Jerry McNerney,Wed Oct 05 13:52:58 +0000 2011,Proudly representing California's 9th Congressional District. Learn more about my work in Congress at http://t.co/MbFWXH7J,"Stockton, CA",http://t.co/GOFOgB5Ch5,http://pbs.twimg.com/profile_images/453602967006896128/sMQhAO6K_normal.jpeg,1341,542,6681,True
39249305,USRepMikeDoyle,Mike Doyle,Mon May 11 13:22:08 +0000 2009,U.S. Member of Congress representing PA's 14th District,"Pittsburgh, PA",http://t.co/25kSrTWizi,http://pbs.twimg.com/profile_images/211557203/DirectoryPhoto2005reducedandcroppedtighter_normal.jpg,553,39,7935,True
402719755,MarkAmodeiNV2,RepMarkAmodei,Tue Nov 01 13:43:55 +0000 2011,Proudly representing Nevada's 2nd District,"Carson City, NV",http://t.co/p2s4qS7trR,http://pbs.twimg.com/profile_images/1617193547/Offical_Photo_twitter_normal.jpg,1033,1780,6464,True
40302336,RepJerryNadler,Congressman Nadler,Fri May 15 18:37:39 +0000 2009,Representing parts of Manhattan and Brooklyn. I serve on the House Judiciary + Transportation & Infrastructure committees. Follow me at http://t.co/eAS0pRYbYu,"New York, NY",http://t.co/bZgLYCXMkK,http://pbs.twimg.com/profile_images/378800000675065729/bbd633a57e8333412d6147bbc077427d_normal.jpeg,1654,1346,10042,True
404132211,RepRickLarsen,Rep. Rick Larsen,Thu Nov 03 13:59:42 +0000 2011,"Born and raised in Arlington, Wash.
Ranking Member, Aviation Subcommittee",Washington's 2nd District,http://t.co/2eHh43tMLB,http://pbs.twimg.com/profile_images/378800000053920474/f062c789d4bb0d812a48107cce97c6d5_normal.jpeg,4120,1435,6191,True
432676344,GKButterfield,G. K. Butterfield,Fri Dec 09 17:17:22 +0000 2011,"U. S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.",,http://t.co/0Be8EM6qOP,http://pbs.twimg.com/profile_images/570970632758636544/3TqSV_Aq_normal.jpeg,1835,372,7126,True
432771620,RepSusanDavis,Rep. Susan Davis,Fri Dec 09 19:22:25 +0000 2011,Proudly representing the 53rd Congressional District of California. Serves on Armed Services and Ed & Workforce Committees,,http://t.co/ahrDcqdrBd,http://pbs.twimg.com/profile_images/378800000074267933/ffce6d35fd89119ee8ccbf3df56853d7_normal.jpeg,1148,86,5422,True
435500714,SenCoonsOffice,Office of Sen. Coons,Tue Dec 13 04:02:30 +0000 2011,"News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.",Delaware & Washington,http://t.co/YhxmCF9DHF,http://pbs.twimg.com/profile_images/1690317750/cacpress-twitter1_normal.jpg,2201,107,4230,True
43910797,SenSherrodBrown,Sherrod Brown,Mon Jun 01 16:07:45 +0000 2009,Office of United States Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.,Ohio/Washington D.C.,http://t.co/YX0sj7bkFG,http://pbs.twimg.com/profile_images/523158370333638657/cLmYIfYa_normal.jpeg,2196,105,56753,True
442824717,RepRichardNeal,Rep. Richard Neal,Wed Dec 21 14:18:30 +0000 2011,"Serving the First Congressional District of Massachusetts in the United States House of Representatives, with 87 cities and towns in western & central MA",,http://t.co/CtpF0T1USA,http://pbs.twimg.com/profile_images/2245213250/TP_normal.jpg,682,15,5104,True
462143773,RepCicilline,Rep David Cicilline,Thu Jan 12 16:26:40 +0000 2012,Tweets from the press office of Congressman David N. Cicilline (D-RI).,Pawtucket/Washington,https://t.co/5byxxbe3p5,http://pbs.twimg.com/profile_images/669925944300314624/a6UtIbCs_normal.jpg,2080,1170,3843,True
467823431,RepJeffries,Hakeem Jeffries,Wed Jan 18 21:54:44 +0000 2012,Member of Congress proudly representing the 8th  District of New York,,http://t.co/kmemTSKwIu,http://pbs.twimg.com/profile_images/453659156776382464/KbV5QD-T_normal.jpeg,1563,636,9368,True
476256944,SenFeinstein,Sen Dianne Feinstein,Fri Jan 27 23:06:59 +0000 2012,United States Senator from California. On Facebook at: http://t.co/siExqwIu,California,http://t.co/x96JRcShsB,http://pbs.twimg.com/profile_images/649627486498586624/PmPGp-nN_normal.jpg,3181,139,69272,True
47798449,RepMimiWalters,Mimi Walters,Wed Jun 17 00:59:59 +0000 2009,"Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.","Irvine, CA",http://t.co/WOZuxf3k21,http://pbs.twimg.com/profile_images/568467816089546752/n3BHuNVi_normal.jpeg,2486,886,4828,True
47975734,SenatorSessions,Sen. Jeff Sessions,Wed Jun 17 14:24:08 +0000 2009,"U.S. Sen. Jeff Sessions (R-AL) serves as the Chairman of two Senate subcommittees: Immigration and the National Interest, and Strategic Forces.","Mobile, AL",http://t.co/YAOq1Yfj0b,http://pbs.twimg.com/profile_images/432890513016889344/9iSGvQb2_normal.jpeg,1930,104,53884,True
479872233,RepRoybalAllard,Rep. Roybal-Allard,Tue Jan 31 21:30:43 +0000 2012,"Congresswoman Lucille Roybal-Allard, proudly representing the 40th District of California. Follow me at http://t.co/KjVfmF9CaM & http://t.co/Urj0zPAr8d.",,http://t.co/IujVp0da6v,http://pbs.twimg.com/profile_images/646679472578498561/DqbuKI-9_normal.png,2190,1330,5779,True
48086014,chakafattah,Chaka Fattah,Wed Jun 17 19:39:50 +0000 2009,"Father. Husband. Eagles! 20+year Congressman. Fighter 4 children, working families, neuroscience – 25M helped to date. Architect of GEARUP, AOTC & CORE Scholars",Philly/LM/D.C.,http://t.co/PNHmkTSkdp,http://pbs.twimg.com/profile_images/558286866839900160/z9aA7vI9_normal.jpeg,12869,1845,11888,True
48117116,SteveKingIA,Steve King,Wed Jun 17 21:09:41 +0000 2009,Representing the 4th District of Iowa #IA04,"Washington, DC",,http://pbs.twimg.com/profile_images/562285752105443328/YNSd5Sq5_normal.jpeg,1506,107,31268,True
486694111,SenJackReed,Senator Jack Reed,Wed Feb 08 15:24:01 +0000 2012,Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.,"Providence, Rhode Island",http://t.co/zRkAemKyYn,http://pbs.twimg.com/profile_images/611042380846907393/L-JV9zuJ_normal.jpg,3507,14,17729,True
50152441,RepMcClintock,Tom McClintock,Wed Jun 24 00:21:07 +0000 2009,"United States Representative, 4th District of California","Washington, DC",http://t.co/M52pLVZcTJ,http://pbs.twimg.com/profile_images/416902006/McClintockphoto1_normal.jpg,268,0,9524,True
50452197,RepJohnLarson,Rep. John Larson,Wed Jun 24 21:47:31 +0000 2009,Member of Congress representing the first congressional district of Connecticut.,"Hartford, CT",http://t.co/eaLsNmvun7,http://pbs.twimg.com/profile_images/1164210782/Twitter_profile_pic_normal.jpg,1663,379,11622,True
510516465,daveloebsack,Dave Loebsack,Thu Mar 01 16:52:06 +0000 2012,Fighting for the hardworking people of Iowa,Iowa's 2nd District,,http://pbs.twimg.com/profile_images/476023485647437826/xnIR5tUD_normal.jpeg,592,560,3716,True
51228911,RepMikeTurner,US Rep. Mike Turner,Fri Jun 26 21:15:07 +0000 2009,"I proudly represent the Tenth District of Ohio. Montgomery County, Greene County and Fayette County. #OH10","Washington, DC and Dayton, OH",http://t.co/hhH39SKxLO,http://pbs.twimg.com/profile_images/445952873818374144/TZbgdNZ5_normal.jpeg,1804,704,7757,True
515822213,SenatorTester,Senator Jon Tester,Mon Mar 05 20:13:29 +0000 2012,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.,Montana,http://t.co/G4S7FHr0Od,http://pbs.twimg.com/profile_images/459705456974237696/LRM-CeY8_normal.jpeg,1824,872,5971,True
516880804,BettyMcCollum04,Betty McCollum,Tue Mar 06 20:52:11 +0000 2012,Proudly representing Minnesota's Fourth District in the United States House of Representatives.,"St. Paul, MN",http://t.co/EjwVeyAV1e,http://pbs.twimg.com/profile_images/1877698367/Twitter_Headshot_0129_normal.jpg,2908,867,7666,True
518644221,RepBradWenstrup,Brad Wenstrup,Thu Mar 08 16:25:14 +0000 2012,"US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan",,http://t.co/iBzLgVUTrS,http://pbs.twimg.com/profile_images/378800000172004781/b7b9dc516fbf3a3a1f5bbfff3ae9aa51_normal.png,3755,941,5032,True
52503751,DrPhilRoe,Dr. Phil Roe,Tue Jun 30 20:07:34 +0000 2009,"Official Account of Rep. Phil Roe, MD (R-TN). Chair of @EdWorkforce's HELP Subcommittee, member of @HouseVetAffairs & co-chair of @gopdoccaucus.",East Tennessee,http://t.co/eWYX8wFvy7,http://pbs.twimg.com/profile_images/532903557498810368/vc6FFA05_normal.jpeg,2029,257,9947,True
550401754,RepHalRogers,Hal Rogers,Tue Apr 10 19:59:22 +0000 2012,Representing the people of Southern and Eastern Kentucky and serving as Chairman of the U.S. House Appropriations Committee @HouseAppropsGOP,"Somerset, KY",http://t.co/pssxnE99CF,http://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg,2733,643,6869,True
555474658,SenThadCochran,Senator Thad Cochran,Mon Apr 16 22:33:23 +0000 2012,Office of U.S. Senator Thad Cochran of Mississippi.,,http://t.co/bOl9VmFbzz,http://pbs.twimg.com/profile_images/2179496829/022507-Cochran-Twtr3_normal.jpg,1543,523,19806,True
5558312,JohnBoozman,Senator John Boozman,Fri Apr 27 16:05:52 +0000 2007,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,Arkansas,http://t.co/PnVwyyvcAT,http://pbs.twimg.com/profile_images/1252648707/Senator_John_Boozman_-_twitter2_normal.jpg,2135,605,27512,True
558769636,RepBonamici,Suzanne Bonamici,Fri Apr 20 16:30:32 +0000 2012,Honored to represent Oregon's First Congressional District.,,http://t.co/4mNk46JctA,http://pbs.twimg.com/profile_images/378800000084043080/816f970a918a5d6fe798f5451dd249d7_normal.jpeg,1169,929,6319,True
56864092,RepMikeQuigley,Mike Quigley,Wed Jul 15 00:10:43 +0000 2009,"#IL05 Congressman, House Appropriator, member of Intel Committee, amateur hockey player & hopeful Cubs fan http://t.co/zL9fkzy188  http://t.co/FMe57EKfsC","Chicago, IL; Washington, DC",http://t.co/wINsdAOzI8,http://pbs.twimg.com/profile_images/722431331184066565/LCCfS3fM_normal.jpg,6383,2038,12154,True
57065141,McCaskillOffice,McCaskill Office,Wed Jul 15 16:40:06 +0000 2009,Office of U.S. Senator Claire McCaskill. Staff updates on Claire's work for Missouri. Follow Claire herself @Clairecmc.,Missouri,http://t.co/pKvjyWTi5B,http://pbs.twimg.com/profile_images/486587480154456064/lGkugEpE_normal.png,4478,1515,7390,True
581141508,RepMarcyKaptur,Marcy Kaptur,Tue May 15 16:57:51 +0000 2012,Office of Congresswoman Marcy Kaptur - - Serving Ohio's 9th District in the United States Congress,,http://t.co/aHDl5vMQ69,http://pbs.twimg.com/profile_images/2221111962/Marcy_Headshot_Twitter_normal.jpg,1595,434,6797,True
584012853,RepDLamborn,Rep. Doug Lamborn,Fri May 18 16:01:17 +0000 2012,"Republican Congressman for Colorado's 5th Congressional District. For regular email updates, sign-up at http://t.co/aVNY6LCmDL",Colorado Springs,http://t.co/aVNY6LCmDL,http://pbs.twimg.com/profile_images/3564839448/9ac5c90e0019b4a4aeb0c49952b28006_normal.jpeg,2578,747,5598,True
58928690,RepAdamSmith,Rep. Adam Smith,Tue Jul 21 21:31:55 +0000 2009,Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats,Washington's 9th District,http://t.co/bEAIcyoDki,http://pbs.twimg.com/profile_images/1554717159/Adam_Official_Photo_small_2009_normal.JPG,1794,1406,12097,True
600463589,MikeCrapo,Senator Mike Crapo,Tue Jun 05 22:16:35 +0000 2012,United States Senator for the great state of Idaho.,"Idaho & Washington, D.C.",http://t.co/W6cAM2HKzW,http://pbs.twimg.com/profile_images/2286763334/atyer80hkqhdwmgk73t0_normal.jpeg,4323,506,16120,True
60828944,SenatorTomUdall,Tom Udall,Tue Jul 28 06:10:29 +0000 2009,United States Senator from New Mexico. Follow @TomUdallPress for media updates.,Santa Fe and Washington,http://t.co/ETWpVFzOcZ,http://pbs.twimg.com/profile_images/662770238807629824/ICES08td_normal.jpg,2664,333,22294,True
613725908,RepLanceNJ7,Rep. Leonard Lance,Wed Jun 20 20:19:40 +0000 2012,Official Twitter Account for Congressman Leonard Lance.  Proudly Representing New Jersey's 7th Congressional District.  http://t.co/uudCjpcv9f,,http://t.co/nARbDjLrTt,http://pbs.twimg.com/profile_images/491966223458893824/zHwfK2U8_normal.jpeg,1160,324,4511,True
63169388,louiseslaughter,Louise Slaughter,Wed Aug 05 15:53:07 +0000 2009,"Honored to serve the people of Rochester and Monroe County, NY. Only microbiologist in Congress and Ranking Member of the House Committee on Rules.",NY-25,http://t.co/6JvrOBwYzn,http://pbs.twimg.com/profile_images/474307315772817408/fG7xA9eC_normal.jpeg,2208,1442,12549,True
6577802,RepTomPrice,Tom Price,Mon Jun 04 19:24:39 +0000 2007,Representative from Georgia's Sixth Congressional District and Chairman of the House Budget Committee.,"Washington, D.C. ",http://t.co/ENQQAp6tTH,http://pbs.twimg.com/profile_images/2600098227/cnih7vabe8dh1znqqcr0_normal.jpeg,5001,2891,25154,True
73303753,SenBobCorker,Senator Bob Corker,Fri Sep 11 03:56:08 +0000 2009,Official news and updates from United States Senator Bob Corker (R-Tennessee) and his staff.,Tennessee,http://t.co/ZyiE2l8INn,http://pbs.twimg.com/profile_images/702235943332347905/aYWodSFA_normal.jpg,2832,489,49541,True
74198348,JudgeTedPoe,Ted Poe,Mon Sep 14 16:40:24 +0000 2009,"Member of Congress, representing the second district of the great state of Texas","Humble, Texas",http://t.co/oI5YymTdZ7,http://pbs.twimg.com/profile_images/459598371/TP_highres_normal.jpg,3328,605,15349,True
7429102,MarkWarner,Mark Warner,Thu Jul 12 14:03:33 +0000 2007,Updates from the U.S. Senator from Virginia and Staff. Following/retweeting does not equal an endorsement.,Virginia,http://t.co/sIM9jSdBjn,http://pbs.twimg.com/profile_images/593467672542760961/rrj815Tn_normal.jpg,4683,11047,57688,True
74508260,BillPascrell,"Bill Pascrell, Jr.",Tue Sep 15 17:54:32 +0000 2009,I represent the 9th District of New Jersey in the House of Representatives. I currently serve on the Ways and Means and Budget Committees.,"Paterson, NJ",http://t.co/6xjU9xPLNs,http://pbs.twimg.com/profile_images/1318786984/23595_326400899155_303312929155_3795952_7045199_n_normal.jpg,1146,1387,6026,True
75364211,SenPatRoberts,Pat Roberts,Fri Sep 18 19:34:56 +0000 2009,United States Senator from Kansas,"Kansas and Washington, DC",http://t.co/hroyLNRzED,http://pbs.twimg.com/profile_images/717021512017055745/-DJ4q61Y_normal.jpg,3234,787,20847,True
76132891,CongMikeSimpson,Cong. Mike Simpson,Mon Sep 21 20:26:26 +0000 2009,U.S. Congressman from Idaho's 2nd Congressional District,"Washington, D.C. ",http://t.co/lRNTKPfcmE,http://pbs.twimg.com/profile_images/1622590441/Official_Photo_normal.jpg,397,73,4414,True
76350004,repjohnkline,John Kline,Tue Sep 22 14:43:45 +0000 2009,"Serving my seventh term in Congress, I am married to wife, Vicky. I served 25 years in the Marine Corps, retiring at the rank of Colonel.","Burnsville, MN",http://t.co/IXDFbn6hiK,http://pbs.twimg.com/profile_images/378800000105519822/b29c5d24505b4a0b8ae921d50cd0204b_normal.png,3000,193,8388,True
76452765,Robert_Aderholt,Rep. Robert Aderholt,Tue Sep 22 21:16:37 +0000 2009,Proudly serving the 4th Congressional District of Alabama in Congress,"Haleyville, AL",https://t.co/efFQCJQv7y,http://pbs.twimg.com/profile_images/570322469345431552/muwv_7EV_normal.jpeg,1155,94,9619,True
76456274,SenStabenow,Sen. Debbie Stabenow,Tue Sep 22 21:30:16 +0000 2009,Representing the people from the Great State of Michigan in the United States Senate,"Washington, DC",http://t.co/JK7PEnhz5B,http://pbs.twimg.com/profile_images/1399110111/Hssm_normal.jpg,1520,2268,24945,True
76649729,SenAlexander,Sen. Lamar Alexander,Wed Sep 23 13:58:50 +0000 2009,"Follow Sen. Alexander in TN, in DC, and in the news.",,http://t.co/YlhSoXnhmc,http://pbs.twimg.com/profile_images/710169638705860608/dgIRONDS_normal.jpg,2505,417,34731,True
776664410,RepCartwright,Matt Cartwright,Thu Aug 23 20:05:56 +0000 2012,"Proudly representing Pennsylvania's 17th Congressional District. For more information, please use my official website: http://t.co/hAzCwXG9","Moosic, PA",http://t.co/8OVHEJc0,http://pbs.twimg.com/profile_images/426102071914287104/8hutNByi_normal.jpeg,1816,1572,4945,True
78403308,SenatorIsakson,Johnny Isakson,Tue Sep 29 20:09:30 +0000 2009,"Official Page of U.S. Senator Johnny Isakson (R-Ga.)          (Committees: Veterans' Affairs, Chairman; Ethics, Chairman; Foreign Relations; HELP; Finance)",GA & DC,http://t.co/n3mMYfmg5C,http://pbs.twimg.com/profile_images/543499427365650432/JitEqhDZ_normal.jpeg,2419,461,23411,True
78445977,GerryConnolly,Gerry Connolly,Tue Sep 29 23:17:33 +0000 2009,Proudly representing Virginia's 11th District,Virginia's 11th District,http://t.co/7ISItH318T,http://pbs.twimg.com/profile_images/675340264035246080/lEYjfuey_normal.jpg,4021,234,9312,True
787373558,RepCummings,Elijah E. Cummings,Tue Aug 28 16:37:01 +0000 2012,"U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.","Baltimore, MD",http://t.co/mKxxp6s7Jx,http://pbs.twimg.com/profile_images/512259394520637440/iqJCC7YI_normal.jpeg,3716,1577,18786,True
789244177,RepDannyDavis,Rep. Danny Davis,Wed Aug 29 12:31:09 +0000 2012,"US House Representative for Illinois' 7th Congressional District.
Serving on the Committee on Ways and Means.
Following/retweeting does not equal endorsement.","Chicago, IL",http://t.co/VbCPNOUYF0,http://pbs.twimg.com/profile_images/3401719858/fcb6d46529b4a43ccc07c296062ddb19_normal.jpeg,483,330,2453,False
80612021,JacksonLeeTX18,Sheila Jackson Lee,Wed Oct 07 16:13:13 +0000 2009,"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives","Houston, TX",http://t.co/2PoJmDyYh0,http://pbs.twimg.com/profile_images/610488975061590016/E5Si4P-N_normal.jpg,3598,1500,19125,True
82453460,BennieGThompson,RepBThompson,Wed Oct 14 20:47:03 +0000 2009,,"Bolton, Mississippi",http://t.co/POCpyzRcHb,http://pbs.twimg.com/profile_images/501754877597347841/O6OEfrSm_normal.jpeg,659,413,5162,True
82649553,repdonnaedwards,Rep Donna F Edwards,Thu Oct 15 16:04:37 +0000 2009,Congresswoman representing Maryland's 4th Congressional District,"Washington, D.C. ",,http://pbs.twimg.com/profile_images/481867378717122562/s8FlVFBV_normal.jpeg,5028,4033,22250,True
