id,screen_name,name,created_at,description,location,url,statuses_count,friends_count,followers_count,verified,profile_image_url,bioguide_id,days_since_creation,days_since_last_tweet,tweets_count,tweets_per_day,recent_tweets_per_day
234057152,RepMGriffith,Morgan Griffith,Tue Jan 04 19:05:24 +0000 2011,Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.,9th District of Virginia,http://t.co/DxAGNTJ5Ux,919,412,10313,True,http://pbs.twimg.com/profile_images/1244240509/HMG2_normal.jpg,G000568,1946,0,919,0.47,9.3
237348797,TGowdySC,Trey Gowdy,Wed Jan 12 16:57:04 +0000 2011,Congressman for South Carolina's 4th District.,,http://t.co/AjWmM2R00J,1414,402,269558,True,http://pbs.twimg.com/profile_images/722891395984285696/OYxIYpyP_normal.jpg,G000566,1938,1,1414,0.73,31.6
240760644,RepGosar,"Rep. Paul Gosar, DDS",Thu Jan 20 17:44:27 +0000 2011,Proudly representing Arizona's Fourth Congressional District.,,https://t.co/fETcpzL0kG,6196,3653,15829,True,http://pbs.twimg.com/profile_images/698711341905924096/cEM3w09T_normal.jpg,G000565,1930,0,6196,3.21,77.5
234937222,RepChrisGibson,Chris Gibson,Thu Jan 06 23:23:12 +0000 2011,"Congressman for New York's 19th Congressional District, Army Veteran, Member of the House Agriculture and Armed Services Committees","Kinderhook, NY",http://t.co/aBSHGM8nMB,1567,200,9263,True,http://pbs.twimg.com/profile_images/3110292088/11d68f75b310cd26c4b84ec750503acd_normal.jpeg,G000564,1944,1,1567,0.81,23.0
234822928,RepBobGibbs,Rep. Bob Gibbs,Thu Jan 06 17:17:21 +0000 2011,"R-OH; Chairman, T&I Subcommittee on Water Resources and Environment; Agriculture Comm; http://t.co/sXrcqLkW2r",US Congress,http://t.co/VzILXQbxjn,2380,2893,10823,True,http://pbs.twimg.com/profile_images/1212121201/Gibbs_Official_Portrait_flag_twitter_normal.jpg,G000563,1944,4,2380,1.22,71.7
235217558,SenCoryGardner,Cory Gardner,Fri Jan 07 17:02:56 +0000 2011,Proudly serving the state of Colorado in the United States Senate.  This is my official Senate Twitter account. Tweets from Cory are signed -cg.,Colorado,,2936,491,14760,True,http://pbs.twimg.com/profile_images/562347582215573505/4BV0djAm_normal.jpeg,G000562,1943,0,2936,1.51,53.2
190328374,RepTomGraves,Tom Graves,Mon Sep 13 17:36:23 +0000 2010,Conservative Republican representing Georgia's 14th Congressional District,"Washington, DC",https://t.co/cRm0yQ6DOY,2880,2051,11300,True,http://pbs.twimg.com/profile_images/697880831755362304/HbtZ0s3R_normal.jpg,G000560,2059,0,2880,1.4,34.5
88806753,RepGaramendi,John Garamendi,Tue Nov 10 00:31:12 +0000 2009,"Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator","Walnut Grove, CA",http://t.co/6IrGz7nriD,9723,9102,12958,True,http://pbs.twimg.com/profile_images/3764691389/29c50b23ed97ff6378a6b164a17b8247_normal.png,G000559,2367,0,9723,4.11,28.8
156333623,RepAlGreen,Congressman Al Green,Wed Jun 16 17:20:23 +0000 2010,Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives.,"Houston, TX",http://t.co/oPgLvA0EBr,559,214,10312,True,http://pbs.twimg.com/profile_images/3316330449/984c689254421a8e1dbb6cc32391053f_normal.jpeg,G000553,2148,3,559,0.26,16.4
22055226,replouiegohmert,Louie Gohmert,Thu Feb 26 20:14:28 +0000 2009,"Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.",,http://t.co/dvOOcVB1hy,4295,552,57988,True,http://pbs.twimg.com/profile_images/378800000474059588/ae423b08bb7a6e382fbd54184d3257a9_normal.jpeg,G000552,2623,0,4295,1.64,85.8
28602948,RepRaulGrijalva,Raul M. Grijalva,Fri Apr 03 16:55:32 +0000 2009,,"Washington, D.C.",http://t.co/IcLwlG7hqR,2147,274,17321,True,http://pbs.twimg.com/profile_images/566304491918462976/muz5J8tZ_normal.jpeg,G000551,2587,5,2147,0.83,14.5
960696949,RepGarrett,Scott Garrett,Tue Nov 20 15:44:58 +0000 2012,"Representing #NJ05.  Fighting for the Constitution, to control spending, and expand liberty and opportunity.",,http://t.co/y7Az2e8y,721,197,5254,True,http://pbs.twimg.com/profile_images/642426670390099968/o_Xm-Zil_normal.jpg,G000548,1260,4,721,0.57,9.3
322013313,LuisGutierrez,Luis V. Gutierrez,Wed Jun 22 14:11:23 +0000 2011,"Political account of Luis V. Gutierrez, Member of Congress from Illinois, immigration reform leader in the House, and author of Still Dreaming.",,http://t.co/n6DPK5Wcqk,30,68,662,False,http://pbs.twimg.com/profile_images/378800000826815220/ad493a8f9f461fd69927ecde3e6954a0_normal.jpeg,G000535,1778,48,30,0.02,1.0
111635527,RepGeneGreen,Rep. Gene Green,Fri Feb 05 16:37:13 +0000 2010,Proudly serving the 29th Congressional District of Texas in Houston & East Harris County since 1993; Proud father of 2 & grandfather of 4; Texans & Astros fan,"Houston, TX",http://t.co/qUhjRXrVF9,638,265,8293,True,http://pbs.twimg.com/profile_images/2751098783/1d49724cb36f59251adb5db6b44407a2_normal.jpeg,G000410,2279,5,638,0.28,13.4
10615232,ChuckGrassley,ChuckGrassley,Mon Nov 26 15:17:02 +0000 2007,"U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. Also follow @GrassleyPress for news and information.",Iowa,https://t.co/CM45Tl33ts,4507,14368,98429,True,http://pbs.twimg.com/profile_images/37902202/Official_Portrait__cropped__September_2007_normal.jpg,G000386,3081,4,4507,1.46,79.3
161743731,RepKayGranger,Rep. Kay Granger,Thu Jul 01 17:14:51 +0000 2010,Congresswoman Kay Granger represents the 12th District of Texas. She is the Chairwoman of the Appropriations subcommittee on State-Foreign Operations.,Texas ,http://t.co/oe3M6Ag5hD,1333,1130,9814,True,http://pbs.twimg.com/profile_images/3640863486/2b8a9b3a4c70a9e4012fde172bc2ee42_normal.jpeg,G000377,2133,15,1333,0.62,9.4
14845376,GrahamBlog,Lindsey Graham,Tue May 20 13:57:21 +0000 2008,Twitter feed for U.S. Senator Lindsey Graham of South Carolina.,"Washington, DC",http://t.co/x7LZALizg6,4243,2151,102048,True,http://pbs.twimg.com/profile_images/2167513251/LG_Testifying2_normal.jpg,G000359,2906,75,4243,1.46,26.9
37920978,RepGoodlatte,Bob Goodlatte,Tue May 05 13:18:55 +0000 2009,Proudly representing the Sixth Congressional District of Virginia in the U.S. House of Representatives. Chair of @HouseJudiciary. #VA06,"Roanoke, VA",https://t.co/tkJraCTQUg,4388,443,17616,True,http://pbs.twimg.com/profile_images/425647736445079552/aBbh7qXA_normal.jpeg,G000289,2556,0,4388,1.72,111.2
237312687,RepBillFlores,Rep. Bill Flores,Wed Jan 12 15:20:23 +0000 2011,"I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.",17th District of Texas,http://t.co/KhFWx7QKwG,5169,2230,10619,True,http://pbs.twimg.com/profile_images/558737418287722496/JSryyVjS_normal.jpeg,F000461,1938,0,5169,2.67,84.7
17896154,farenthold,Blake Farenthold,Fri Dec 05 12:32:52 +0000 2008,Proudly serving Texas' 27th Congressional District. @GOPoversight @HouseJudiciary @Transport,"Corpus Christi, TX",http://t.co/pkXZtbphWU,4892,1003,8216,True,http://pbs.twimg.com/profile_images/1427565328/CBF_Radio2_normal.jpg,F000460,2707,0,4892,1.81,116.0
235190657,RepChuck,Chuck Fleischmann,Fri Jan 07 15:46:29 +0000 2011,My official House office Twitter account. I work for the people of TN-03.,"Washington, D.C./TN-03",http://t.co/BanS9JzDxx,1485,615,7306,True,http://pbs.twimg.com/profile_images/598906636695048192/qph6Qq5o_normal.png,F000459,1943,5,1485,0.76,14.9
249219716,RepFincherTN08,Stephen Fincher,Tue Feb 08 16:24:26 +0000 2011,"Congressman, Farmer, and Gospel Singer proudly serving the people of the 8th district of the great state of Tennessee.","Frog Jump, TN",http://t.co/TD5tKVmfm2,2901,1191,8335,True,http://pbs.twimg.com/profile_images/3379717513/76119f5dea9e00473a3eec9ca1f03f4f_normal.jpeg,F000458,1911,6,2901,1.52,10.6
84620376,RepFleming,John Fleming,Fri Oct 23 15:42:30 +0000 2009,The Official Twitter account for the office of Congressman John Fleming M.D. (R-LA). Retweets or Mentions do not equal endorsements.,"Washington and Northwest, LA",http://t.co/i7V6wOZnpr,1581,251,11643,True,http://pbs.twimg.com/profile_images/1352158126/lowres_normal.jpg,F000456,2384,1,1581,0.66,19.4
153486399,RepMarciaFudge,Rep. Marcia L. Fudge,Tue Jun 08 17:54:06 +0000 2010,"I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.","Cleveland / Akron, OH",http://t.co/JrkK1xS2vV,3570,3336,16356,True,http://pbs.twimg.com/profile_images/707595247388381184/_iLy1Px8_normal.jpg,F000455,2156,0,3570,1.66,183.2
237944147,RepFitzpatrick,Mike Fitzpatrick,Fri Jan 14 00:38:49 +0000 2011,Proudly representing #PA8 in the US House of Representatives. Husband. Dad. @Eagles fan.      #BetterJobsMoreOpportunity,"Langhorne, PA",http://t.co/XKNHAfCEMB,5015,1104,9895,True,http://pbs.twimg.com/profile_images/552167537664749569/uiznx6_o_normal.jpeg,F000451,1937,1,5015,2.59,33.2
16256269,virginiafoxx,Virginia Foxx,Fri Sep 12 13:30:07 +0000 2008,Congresswoman Virginia Foxx. Conservative representing North Carolina's Fifth District.,"Banner Elk, NC",http://t.co/v3FwVSsRH1,3040,1380,14022,True,http://pbs.twimg.com/profile_images/729994660/Foxx_Official_Headshot_-_web_normal.JPG,F000450,2791,0,3040,1.09,40.3
18805303,JeffFortenberry,Jeff Fortenberry,Fri Jan 09 16:14:19 +0000 2009,U.S. Representative for the First Congressional District of Nebraska,"Lincoln, NE / Washington, D.C.",http://t.co/beLyQVqp1e,1787,2184,11245,True,http://pbs.twimg.com/profile_images/311530607/twitterphoto_normal.jpg,F000449,2671,1,1787,0.67,22.6
24773493,RepTrentFranks,Rep. Trent Franks,Mon Mar 16 21:27:49 +0000 2009,Representing Arizona's Eighth Congressional District.,"Peoria, AZ",https://t.co/ABCpafKq3T,2034,2028,19670,True,http://pbs.twimg.com/profile_images/578537437942525952/V56CiK3f_normal.jpeg,F000448,2605,5,2034,0.78,28.9
15160884,Randy_Forbes,Randy Forbes,Wed Jun 18 18:32:37 +0000 2008,Representing Virginia's Fourth Congressional District. (Following a group or person does not indicate support or endorsement of their beliefs or opinions.),"Virginia, USA",https://t.co/yZGazqbk3t,3292,4903,16472,True,http://pbs.twimg.com/profile_images/570972237369339904/Ec9e4bON_normal.jpeg,F000445,2876,5,3292,1.14,10.3
16056306,JeffFlake,Jeff Flake,Sat Aug 30 17:00:58 +0000 2008,Senator from Arizona,"Mesa, AZ",,1558,208,29267,True,http://pbs.twimg.com/profile_images/3088681915/62adc90774fc399d3722e3df422994ba_normal.jpeg,F000444,2803,0,1558,0.56,24.6
476256944,SenFeinstein,Sen Dianne Feinstein,Fri Jan 27 23:06:59 +0000 2012,United States Senator from California. On Facebook at: http://t.co/siExqwIu,California,http://t.co/x96JRcShsB,3181,139,69272,True,http://pbs.twimg.com/profile_images/649627486498586624/PmPGp-nN_normal.jpg,F000062,1558,0,3181,2.04,105.7
48086014,chakafattah,Chaka Fattah,Wed Jun 17 19:39:50 +0000 2009,"Father. Husband. Eagles! 20+year Congressman. Fighter 4 children, working families, neuroscience – 25M helped to date. Architect of GEARUP, AOTC & CORE Scholars",Philly/LM/D.C.,http://t.co/PNHmkTSkdp,12869,1845,11888,True,http://pbs.twimg.com/profile_images/558286866839900160/z9aA7vI9_normal.jpeg,F000043,2512,1,12869,5.12,154.6
158398519,RepSamFarr,Congressman Sam Farr,Tue Jun 22 15:30:19 +0000 2010,Congressman Sam Farr represents California's Central Coast and is the Ranking Member on the House Agriculture Appropriations Subcommittee.,,http://t.co/peic5yFHXJ,2471,928,11305,True,http://pbs.twimg.com/profile_images/667102495131365377/yRoYXw9E_normal.jpg,F000030,2142,0,2471,1.15,53.2
213634439,RepReneeEllmers,Rep. Renee Ellmers,Tue Nov 09 12:15:55 +0000 2010,I am honored to serve the Second District of North Carolina in the United States Congress. Follow my work in Washington and #NC02.,NC's Second District,http://t.co/R42q8KIZHZ,6629,6505,16511,True,http://pbs.twimg.com/profile_images/714524031987421184/N0lsBrPX_normal.jpg,E000291,2003,0,6629,3.31,78.0
82649553,repdonnaedwards,Rep Donna F Edwards,Thu Oct 15 16:04:37 +0000 2009,Congresswoman representing Maryland's 4th Congressional District,"Washington, D.C. ",,5028,4033,22250,True,http://pbs.twimg.com/profile_images/481867378717122562/s8FlVFBV_normal.jpeg,E000290,2392,0,5028,2.1,165.5
14135426,keithellison,Rep. Keith Ellison,Wed Mar 12 21:38:12 +0000 2008,"Member of Congress from Minnesota's Fifth District. Co-Chair, @USProgressives. Host of We The Podcast. Subscribe here: https://t.co/NSnxwreA3H","Minneapolis — Washington, D.C.",https://t.co/UKGSZjmSR6,13639,4910,77595,True,http://pbs.twimg.com/profile_images/694247505400303617/ppeGeChR_normal.jpg,E000288,2974,1,13639,4.59,190.4
291756142,SenatorEnzi,Mike Enzi,Mon May 02 15:26:39 +0000 2011,Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly-fishing are two).,,http://t.co/Vxn9wmrQ3U,2599,581,17760,True,http://pbs.twimg.com/profile_images/378800000059842815/d29a4825955e66d55338fe6ee386fe30_normal.png,E000285,1828,1,2599,1.42,66.2
249348006,RepAnnaEshoo,Rep. Anna G. Eshoo,Tue Feb 08 21:36:03 +0000 2011,Representing California's 18th Congressional District--the heart of Silicon Valley. Ranking Member of the Communications and Technology Subcommittee.,"Palo Alto, CA",http://t.co/kDThNgg9my,1231,746,11550,True,http://pbs.twimg.com/profile_images/621705739485233152/XOBUJmeN_normal.jpg,E000215,1911,16,1231,0.64,12.8
164007407,RepEliotEngel,Eliot Engel,Wed Jul 07 20:34:17 +0000 2010,Congressman representing parts of the Bronx and Westchester Counties in New York #NY16,,http://t.co/BVwX9Ov3sA,1727,666,10070,True,http://pbs.twimg.com/profile_images/523095197983309825/3TdNyI76_normal.jpeg,E000179,2127,1,1727,0.81,64.8
235312723,DesJarlaisTN04,Scott DesJarlais,Fri Jan 07 21:47:44 +0000 2011,Republican Congressman for Tennessee's 4th Congressional District.,,http://t.co/omXrQSGbn2,2739,1102,8490,True,http://pbs.twimg.com/profile_images/1264997339/DesJarlais.OfficialPhoto_normal.jpg,D000616,1943,46,2739,1.41,20.5
240393970,RepJeffDuncan,Rep. Jeff Duncan,Wed Jan 19 20:45:16 +0000 2011,"Christian, husband, father, former small business owner, and Congressman for South Carolina's Third Congressional District",,http://t.co/SmkIIIuAlq,4751,10782,29601,True,http://pbs.twimg.com/profile_images/701465475742564356/y-sHoRKf_normal.jpg,D000615,1931,1,4751,2.46,85.6
234022257,RepSeanDuffy,Sean Duffy,Tue Jan 04 17:28:01 +0000 2011,"I am a devoted husband of one, proud father of seven and the Representative for Wisconsin's Seventh District. Also at http://t.co/9KamT0WmS0.",,http://t.co/Xz3AA8pXem,2874,2538,16339,True,http://pbs.twimg.com/profile_images/378800000176806565/59f4e2a7ffef37b67c857bc6ebb3fa7a_normal.jpeg,D000614,1946,0,2874,1.48,30.4
248699486,RepJeffDenham,Jeff Denham,Mon Feb 07 15:01:35 +0000 2011,Working for the people of California's 10th district in the U.S. House of Representatives. http://t.co/8CkNyoIDFU,"Modesto, CA",http://t.co/ygTJfTzvyw,2122,1642,10519,True,http://pbs.twimg.com/profile_images/1239618073/Jeff_Head_Shot_normal.JPG,D000612,1912,5,2122,1.11,21.4
137794015,RepTedDeutch,Rep. Ted Deutch,Tue Apr 27 19:51:54 +0000 2010,"Husband, Dad, Vegan, Congressman for Florida's 21st District on Judiciary & Foreign Affairs Committees. Sponsor of #DemocracyforAll Amendment","Boca Raton, FL",http://t.co/iUVOHtXTju,2693,1582,12382,True,http://pbs.twimg.com/profile_images/727566452224630785/uOPfMppz_normal.jpg,D000610,2198,0,2693,1.23,61.3
216503958,SenDonnelly,Senator Joe Donnelly,Tue Nov 16 22:24:01 +0000 2010,U.S. Senator Joe Donnelly's communications staff,,http://t.co/fSOunnwiXz,3223,213,21160,True,http://pbs.twimg.com/profile_images/3056574144/492143cf67a261108b6d06dafb5864b8_normal.jpeg,D000607,1995,0,3223,1.62,80.3
37094727,MarioDB,Mario Diaz-Balart,Sat May 02 00:52:48 +0000 2009,"I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair","Florida & Washington, DC",http://t.co/0otyBlVugZ,3411,154,21263,True,http://pbs.twimg.com/profile_images/1227496021/MDB_official_photo_normal.JPG,D000600,2559,0,3411,1.33,98.6
247334603,SenatorDurbin,Senator Dick Durbin,Fri Feb 04 15:50:42 +0000 2011,Serving the people of Illinois. Assistant Senate Democratic Leader. Follows/RTs do not equal an endorsement.,,http://t.co/RrpApq5oN1,6556,2138,66103,True,http://pbs.twimg.com/profile_images/722503141288210432/cM5PYxT5_normal.jpg,D000563,1915,0,6556,3.42,317.0
1883356866,RepJohnDuncanJr,Rep John Duncan Jr.,Thu Sep 19 14:50:04 +0000 2013,"Proudly serving the people of Tennessee's 2nd District in the U.S. Congress, Vice Chairman of @Transport Committee & Member of @GOPoversight.","Knoxville, TN",https://t.co/QaMuskAyW4,447,281,2303,True,http://pbs.twimg.com/profile_images/708462800528609280/z7VkMpvS_normal.jpg,D000533,958,0,447,0.47,10.9
39249305,USRepMikeDoyle,Mike Doyle,Mon May 11 13:22:08 +0000 2009,U.S. Member of Congress representing PA's 14th District,"Pittsburgh, PA",http://t.co/25kSrTWizi,553,39,7935,True,http://pbs.twimg.com/profile_images/211557203/DirectoryPhoto2005reducedandcroppedtighter_normal.jpg,D000482,2550,8,553,0.22,5.6
153944899,RepLloydDoggett,Lloyd Doggett,Wed Jun 09 23:53:50 +0000 2010,Representing communities from San Antonio to Austin.,Texas,http://t.co/ukPGmJS3hB,2230,326,11947,True,http://pbs.twimg.com/profile_images/2512072298/x393d17j8ghxhd4aieu2_normal.jpeg,D000399,2155,0,2230,1.03,36.6
140519774,rosadelauro,Rosa DeLauro,Wed May 05 18:11:32 +0000 2010,"Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa","New Haven, CT",http://t.co/IEn4FrZ95W,4692,2600,18045,True,http://pbs.twimg.com/profile_images/677211963865358338/ZbwzWm8I_normal.jpg,D000216,2190,0,4692,2.14,85.8
28599820,RepDianaDeGette,Rep. Diana DeGette,Fri Apr 03 16:41:06 +0000 2009,"Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.","Denver, CO",http://t.co/ADHTXH6MGD,2407,11602,16465,True,http://pbs.twimg.com/profile_images/648316555093118976/mVHpRd3x_normal.jpg,D000197,2587,0,2407,0.93,69.4
252249233,RepPeterDeFazio,Rep Peter DeFazio,Mon Feb 14 20:20:20 +0000 2011,Representing the 4th Congressional District in Oregon,,http://t.co/QVPjYtiwNC,854,749,11355,True,http://pbs.twimg.com/profile_images/433317647241859072/r361UudO_normal.jpeg,D000191,1905,4,854,0.45,14.4
435500714,SenCoonsOffice,Office of Sen. Coons,Tue Dec 13 04:02:30 +0000 2011,"News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.",Delaware & Washington,http://t.co/YhxmCF9DHF,2201,107,4230,True,http://pbs.twimg.com/profile_images/1690317750/cacpress-twitter1_normal.jpg,C001088,1604,91,2201,1.37,9.4
233693291,RepRickCrawford,Rep Rick Crawford,Mon Jan 03 21:57:49 +0000 2011,"Follow me on instagram: https://t.co/z0CXmmrsLM
Representing Arkansas's 1st District in the United States Congress.","Washington, DC",http://t.co/Bh2OlCLyDg,2866,988,9710,True,http://pbs.twimg.com/profile_images/727158513395445761/12d0CPCh_normal.jpg,C001087,1947,0,2866,1.47,66.8
462143773,RepCicilline,Rep David Cicilline,Thu Jan 12 16:26:40 +0000 2012,Tweets from the press office of Congressman David N. Cicilline (D-RI).,Pawtucket/Washington,https://t.co/5byxxbe3p5,2080,1170,3843,True,http://pbs.twimg.com/profile_images/669925944300314624/a6UtIbCs_normal.jpg,C001084,1573,0,2080,1.32,172.7
193732179,RepJudyChu,Judy Chu,Wed Sep 22 15:18:17 +0000 2010,Proudly representing California's 27th District in the U.S. House of Representatives. Chair of @CAPAC.,"Pasadena, CA",http://t.co/ifzdjzHS3k,2759,2289,14180,True,http://pbs.twimg.com/profile_images/378800000660180425/626ed3754e3c64e47ce8a9d1cdf66ef7_normal.jpeg,C001080,2050,0,2759,1.35,53.3
78445977,GerryConnolly,Gerry Connolly,Tue Sep 29 23:17:33 +0000 2009,Proudly representing Virginia's 11th District,Virginia's 11th District,http://t.co/7ISItH318T,4021,234,9312,True,http://pbs.twimg.com/profile_images/675340264035246080/lEYjfuey_normal.jpg,C001078,2408,0,4021,1.67,53.7
19407835,RepMikeCoffman,Rep. Mike Coffman,Fri Jan 23 19:04:01 +0000 2009,Member of Congress representing Colorado's 6th District; Marine Corps combat veteran; 30 Rock fan. RTs/follows do not mean endorsement.,"Aurora, CO or Washington D.C.",https://t.co/WxboE0uaqn,2071,1329,15963,True,http://pbs.twimg.com/profile_images/703261459346800641/tRC3qr8S_normal.jpg,C001077,2657,0,2071,0.78,41.1
17800215,jasoninthehouse,Jason Chaffetz,Tue Dec 02 04:59:53 +0000 2008,"United States Congressman (UT-3). Chairman, Oversight & Government Reform. Tweets come from me, not my staff.",Utah/Washington D.C.,http://t.co/V5xxDxy4AZ,6723,19152,111870,True,http://pbs.twimg.com/profile_images/676214019473051648/c7HLqNM-_normal.jpg,C001076,2710,0,6723,2.48,80.4
199325935,RepAndreCarson,André Carson,Wed Oct 06 15:47:50 +0000 2010,The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy,Indianapolis,http://t.co/SDbjhU0u5K,2733,869,13257,True,http://pbs.twimg.com/profile_images/461880758613704705/l_k2diGx_normal.jpeg,C001072,2036,0,2733,1.34,33.9
73303753,SenBobCorker,Senator Bob Corker,Fri Sep 11 03:56:08 +0000 2009,Official news and updates from United States Senator Bob Corker (R-Tennessee) and his staff.,Tennessee,http://t.co/ZyiE2l8INn,2832,489,49541,True,http://pbs.twimg.com/profile_images/702235943332347905/aYWodSFA_normal.jpg,C001071,2427,0,2832,1.17,56.3
171598736,SenBobCasey,Senator Bob Casey,Tue Jul 27 18:38:20 +0000 2010,Official twitter profile for the press office of Senator Bob Casey.,,http://t.co/EghtimAhrt,3111,447,30709,True,http://pbs.twimg.com/profile_images/708018330922303488/UO-AHixC_normal.jpg,C001070,2107,0,3111,1.48,95.5
85396297,RepJoeCourtney,Rep. Joe Courtney,Mon Oct 26 19:45:09 +0000 2009,U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ,"Vernon, CT",http://t.co/AUFMDc1ZOx,3725,1896,11765,True,http://pbs.twimg.com/profile_images/1417794144/New_Boston_Beef--North_Groves___35__normal.jpg,C001069,2381,0,3725,1.56,93.9
162069635,RepCohen,Steve Cohen,Fri Jul 02 15:10:21 +0000 2010,Congress TN-9 Memphis. Committees: Judiciary&Transport; Supporter of civil rights/liberties/women&minority issues/animal welfare. Father of TN Educ Lottery: Dem,"Memphis, TN and Washington, DC",http://t.co/uhNtROa3Ll,4516,477,14092,True,http://pbs.twimg.com/profile_images/2868005705/2ad4089661866edbab4f8097df4a2b8b_normal.jpeg,C001068,2132,0,4516,2.12,79.2
240812994,YvetteClarke,Yvette D. Clarke,Thu Jan 20 20:14:21 +0000 2011,U.S. Representative proudly serving New York's 9th Congressional district. RT ≠ endorsement.,"Brooklyn, NY",http://t.co/ruU2CXhyLM,6688,5979,13696,True,http://pbs.twimg.com/profile_images/1224689291/OFFICIAL_HEADSHOT_normal.JPG,C001067,1930,0,6688,3.47,40.4
210926192,RepCuellar,Rep. Henry Cuellar,Mon Nov 01 20:20:17 +0000 2010,Serving the 28th District of Texas in U.S. House of Representatives,"Laredo, Texas / Washington DC",http://t.co/rZ3u1gyJo5,3770,2075,11340,True,http://pbs.twimg.com/profile_images/466232641037930496/u-Oi9Vih_normal.jpeg,C001063,2010,5,3770,1.88,43.0
295685416,ConawayTX11,Mike Conaway,Mon May 09 13:56:50 +0000 2011,I am proud to serve the 11th Congressional District of Texas! I can be reached via website below or phone: 202-225-3605.,,http://t.co/CR8m9Gxrif,635,1421,5628,True,http://pbs.twimg.com/profile_images/378800000851285720/a7a4a89aaed5c9dc32139c0d79c4ffcc_normal.jpeg,C001062,1822,11,635,0.35,5.8
163570705,repcleaver,Rep. Emanuel Cleaver,Tue Jul 06 19:14:47 +0000 2010,"This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",,http://t.co/3wEzD4GSmf,3500,822,16311,True,http://pbs.twimg.com/profile_images/378800000443568709/7475415f02320d718d83f419ec3517d8_normal.jpeg,C001061,2128,0,3500,1.64,95.7
245451804,RepJimCosta,Rep. Jim Costa,Mon Jan 31 18:42:23 +0000 2011,Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.,,http://t.co/lCxczJ32HJ,1142,466,4926,True,http://pbs.twimg.com/profile_images/2823385828/5fdd3febd6729c9077a2e35710d3b93f_normal.jpeg,C001059,1919,0,1142,0.6,17.5
13218102,JohnCornyn,JohnCornyn,Thu Feb 07 19:52:55 +0000 2008,Honored to represent the great state of Texas in the US Senate.,"Austin, Texas",http://t.co/XHRaiuD2kE,19329,10351,73807,True,http://pbs.twimg.com/profile_images/60719406/cornyntwitter_normal.jpg,C001056,3008,2,19329,6.43,276.5
23124635,TomColeOK04,Rep. Tom Cole,Fri Mar 06 21:54:25 +0000 2009,Proud to represent the Fourth District of Oklahoma in the U.S. House of Representatives. Staff moderated unless signed by me. -TC,Oklahoma,http://t.co/ePC5ciPbap,836,159,8379,True,http://pbs.twimg.com/profile_images/720636712645455872/Ho1HVPi7_normal.jpg,C001053,2615,0,836,0.32,17.8
18030431,JudgeCarter,JudgeCarter,Wed Dec 10 21:00:58 +0000 2008,"I'm a U.S. Congressman in the 31st District Texas, Chairman of the Homeland Security Appropriations Subcommittee and a former Texas Judge.","Washington, DC Round Rock, TX",http://t.co/ZrV7MhcUeC,4820,2999,11467,True,http://pbs.twimg.com/profile_images/378800000021210674/a74f4eaa78e4aa40395b1e2c0088a711_normal.jpeg,C001051,2701,1,4820,1.78,24.4
24183358,CongCulberson,John Culberson,Fri Mar 13 14:54:29 +0000 2009,"Proud father, happy husband, Jeffersonian Republican. TX Congressman.","Houston, TX",https://t.co/wymw0f4Inl,1396,669,7881,True,http://pbs.twimg.com/profile_images/959783016/n1751723339_5337_normal.jpg,C001048,2609,0,1396,0.54,11.9
193794406,SenCapito,Shelley Moore Capito,Wed Sep 22 18:06:14 +0000 2010,Proudly serving West Virginia in the United States Senate.,,http://t.co/s6UUsbxSHW,3257,966,15927,True,http://pbs.twimg.com/profile_images/570247761044312064/gBmXhrin_normal.jpeg,C001047,2050,0,3257,1.59,167.7
20209807,AnderCrenshaw,Ander Crenshaw,Fri Feb 06 01:48:11 +0000 2009,"Member of Congress, FL-04","Washington, D.C.",http://t.co/UaUgmO40lF,1111,220,9580,True,http://pbs.twimg.com/profile_images/529438744/twitter_pic_normal.jpg,C001045,2644,0,1111,0.42,16.8
